Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
27.473979250057933,38.214605436799,6.2828012778209095,491.8380369866841,3.1043784022110867,6h full sun,17.312851543519248,47.175873328800435,Liquid feed,47.724661438046645,Fungus gnats,Moderate,32.67347262309047,Sandy,5.026187906438571
10.850133093422897,43.82468280107052,0.0,469.31512359452677,1.972871467233577,Low light corner,26.64064065291903,55.46037921322087,Chemical,15.924377477560633,Aphids,Moderate,43.51944713736473,Silty,1.1038151736141406
6.63798906138188,35.48544953421652,1.0897171822223333,446.4969149718873,1.1641086194677732,Indirect light all day,20.83201104783098,37.60669567520173,Liquid feed,88.7615086972754,Whiteflies,Low,52.815948920339785,Chalky,1.9061116401135203
21.883551123151097,19.75830930088156,2.188069496442367,457.58794606167237,5.83261191631078,Filtered sunlight through curtain,20.736564537700936,70.91389677172069,Organic,0.12644013825803624,Fungus gnats,Low,26.30895241730835,Loamy,2.9097313004723295
26.0589182554649,22.231957383989617,7.028033084095315,344.75057604917936,5.0481959970898185,Filtered sunlight through curtain,19.723496259001333,70.2261608564514,Liquid feed,64.57056590592629,Whiteflies,High,27.733894077884383,Clay,1.947785358815606
30.78757702895488,16.388306977440642,2.179970003349276,464.06348734082087,5.115201207247863,6h full sun,21.79109497968997,40.30128707352598,Compost,24.10888081067899,Whiteflies,Moderate,18.78362559471562,Chalky,3.954902142159687
24.859970061005136,43.89034231762283,1.1240082181784634,355.94256933902375,4.9204882780826305,3h direct morning sun,27.202529120291672,58.6650154964606,Organic,25.58108601187947,Aphids,Moderate,47.43592470264072,Clay,4.953700573517705
47.036246049137304,37.398501868211525,8.197837535614436,226.70974910087733,4.057252980714718,3h direct morning sun,21.448206567948333,65.93548443371907,Chemical,57.40426052604467,Spider mites,High,10.608601693115657,Sandy,3.988055447867299
24.38389905607896,37.43529869237242,7.139745253181579,310.6814989181459,2.002457304393505,Low light corner,24.651596966309427,78.54601959975321,Chemical,36.50874352937378,Whiteflies,Moderate,39.70105529732551,Sandy,1.013930611052123
15.387265218222685,39.40868673740178,4.059698165948031,179.09093182899417,4.012286106869283,Indirect light all day,26.90966776285891,75.25259329353854,Organic,48.12576859264749,Whiteflies,Low,42.809529277473885,Chalky,5.079034145773516
43.881306389036766,46.708461703050794,5.71174117885504,331.02852423954596,4.882278201138,Indirect light all day,23.314269663716935,72.57921752164125,Chemical,83.97434861679795,Whiteflies,High,53.66993152884311,Peaty,1.9074879013453283
13.226902654824954,28.409494107821015,7.997848564248624,431.4473562818942,1.0174530475465307,3h direct morning sun,27.855401437819292,68.74705376293983,Organic,81.44716865430875,Aphids,Low,22.64567514356742,Loamy,1.9247015819074895
26.207563956207967,23.53905768614774,5.116815858614499,163.43564516303437,5.9418198465390715,Indirect light all day,20.30541456049491,54.6441282784396,Organic,45.993422613167674,Whiteflies,Low,12.780151989173966,Chalky,1.894333814346481
20.52989563388901,46.87224392948916,1.961293549452415,439.5842993777664,2.9458487344393602,3h direct morning sun,20.829516402440373,60.342977992355024,Liquid feed,10.152825327076002,Whiteflies,High,49.00859203350028,Sandy,4.067467921782232
22.413912928821713,47.129939017803,5.891760500604244,342.50006071161187,3.010252043154269,6h full sun,22.89291933120282,62.393298497442075,Organic,42.645954762073636,Fungus gnats,Low,52.728701632478774,Sandy,2.945802434748962
24.724699646686872,31.953816756324706,5.131214374350123,427.341385726817,5.082673085672775,3h direct morning sun,24.99956225180613,48.05798017060803,Chemical,99.00068843413395,Whiteflies,Moderate,19.487199876539464,Loamy,4.996907741906473
28.169938216950367,7.126702713525531,6.072678942732227,123.76289152468294,6.024331687477809,3h direct morning sun,24.783750658172366,37.43436746709182,Organic,37.02664634607641,Fungus gnats,Low,33.55950535044403,Chalky,3.0276545198306835
19.06467429214706,22.100636045483583,0.9012639102209389,138.2841121773946,4.1368376367191555,6h full sun,26.173570389301062,67.90295036705271,Chemical,47.11513841215251,Aphids,Low,15.313115806788339,Loamy,3.8989651861850403
42.963801323445175,26.449960702972284,1.8390420576825035,201.0798666074652,5.027772290095141,3h direct morning sun,19.96982918274774,76.85571222396655,Liquid feed,79.61576010242855,Spider mites,Moderate,16.256056751644323,Peaty,4.892135101207747
30.751167669617807,22.811064319571557,0.059368017387070295,320.01477802136077,0.9627359311144494,3h direct morning sun,21.667635436276882,59.67220837794092,Chemical,68.77871619733828,Whiteflies,Moderate,35.57714805447891,Sandy,1.1156008851984864
28.42990336590062,21.034734736555293,5.866676514621769,456.29708313723484,2.20334499058034,3h direct morning sun,20.029254469464394,54.2575152960097,Chemical,71.10012614171,Aphids,Low,27.638097044246177,Sandy,3.999565731841324
32.37666851946803,40.060100317310265,7.949094995244101,505.86623708653053,0.9454156321453061,3h direct morning sun,21.32411224199582,40.1071284534952,Liquid feed,58.61692430215361,Spider mites,Moderate,23.184708052636196,Loamy,3.963277978980295
19.647893929826832,24.382838319910583,4.141864973681757,417.2278143517808,4.924692595325956,6h full sun,19.657159963999536,51.89423814250878,Compost,49.49162217921209,Aphids,Low,20.28216041508109,Silty,5.040747397589957
3.2706022638065995,48.123668747403016,0.9919225881312124,345.5247672418812,0.8796016855301949,Low light corner,21.235070605076523,35.87217508421654,Chemical,21.369983550568627,Spider mites,Low,53.01409016943889,Loamy,3.907992856257609
43.27444972562068,24.718794447868458,1.0362051074267005,345.191663718409,2.9657788293739635,3h direct morning sun,21.94280480962995,30.134186066355298,Chemical,76.32481044805694,Whiteflies,High,13.744875488087855,Chalky,1.9982201947506313
23.600164561607038,18.939203928189524,3.0003708943965175,378.5566517552902,2.0690011735625893,3h direct morning sun,19.769629509040303,44.46986351836481,Liquid feed,38.46953716702447,Fungus gnats,High,18.37359697194473,Silty,3.9744500789073665
15.322975782160416,35.632976331009495,1.8358478684924184,259.67258474338325,4.071631145413424,Low light corner,22.8703198549304,54.470817053182245,Compost,34.28210004754133,Fungus gnats,Low,18.08072554362194,Silty,3.9746311070574514
44.938140050577125,3.6893437204903816,8.099397985544325,477.09233281019084,2.0695164554609886,Filtered sunlight through curtain,21.941355026072156,31.196550746599396,Compost,69.47120955020233,Whiteflies,Moderate,53.91177503405437,Clay,3.928895397775626
19.756222748657244,22.969068982597204,6.125495837218244,487.0551047302989,6.03389438330753,Indirect light all day,24.15153938299073,57.964281827000406,Organic,53.184428984000604,Fungus gnats,Moderate,39.32443295313196,Chalky,0.9491737647307322
25.523324997684494,39.58833444904556,8.96038004204632,131.22338872578894,4.971146495063603,Low light corner,28.234063091544098,32.621983147053044,Organic,66.08005997588016,Whiteflies,High,57.83736844313267,Chalky,2.7972934022205593
47.99250065096029,15.884844000782312,0.0,337.5261821388246,3.9443006547739943,3h direct morning sun,22.306032720343595,64.6381072049756,Liquid feed,7.55829170939754,Whiteflies,Low,18.3853495890106,Chalky,5.03351339051712
26.085852209600638,19.29273701646676,9.13319696495077,372.7339649760653,0.9459998493937202,6h full sun,21.21326034063446,57.01332898667653,Compost,74.14644194593744,Spider mites,Low,27.83570696055364,Loamy,3.850880220870857
28.13471062736089,7.158431154647375,3.9430832690891218,412.82597608299284,6.146839224650466,Low light corner,26.60993970841518,34.7485715077175,Chemical,22.53511541658768,Fungus gnats,High,43.72924273293883,Silty,4.908061844573334
17.068533800975583,16.879503229754494,7.863454608674348,202.1133113469184,2.923031875129905,3h direct morning sun,21.667658755481504,77.74078093690828,Organic,82.60035159006017,Fungus gnats,Moderate,51.302566361254506,Clay,1.0604614905511067
33.48055815478211,21.553062655966617,8.039098816980797,424.2511889247452,2.9454298634799843,3h direct morning sun,20.32192008982396,35.35781611021566,Liquid feed,93.03433800901206,Whiteflies,High,26.043659405695706,Peaty,4.964397515250833
40.88414002135853,28.55639481496285,1.8515923606114644,67.0594544100791,4.938254394916813,6h full sun,24.013920639360943,54.814870262659824,Compost,32.47565894448817,Whiteflies,Low,44.564778385749705,Chalky,2.9144992455452345
32.16398151545351,24.181612762833904,8.299900485600523,282.4803592475644,3.866454299203816,Filtered sunlight through curtain,21.917837861325932,45.909624961263916,Liquid feed,86.05607471079573,Whiteflies,Moderate,49.83823985757704,Sandy,2.961861879310435
15.397418892495859,13.914486443632699,3.058225045550093,471.5540901808315,5.0181400758955546,Filtered sunlight through curtain,22.836274998440494,35.71395854738717,Chemical,33.07696278274943,Spider mites,Low,48.8289423067371,Clay,5.055196475728456
36.53343950650326,14.750744361255537,2.071919340264538,259.5938073580256,1.0895464036645186,Low light corner,19.825703861558658,72.16481510412427,Liquid feed,53.71365401372909,Fungus gnats,Low,40.63540504671088,Clay,5.001269146982262
20.57621592081312,19.52383801921322,7.086532047864994,302.3295724065524,4.945978138823746,3h direct morning sun,25.174165410323866,80.4919982198319,Liquid feed,76.16313725533217,Spider mites,Moderate,12.867442617383377,Peaty,3.054250814802564
28.943132527764146,28.250513319675242,3.1639440789158155,364.26323788752126,3.919705940424468,Low light corner,22.258735191018513,33.62283558099573,Chemical,82.96108339815227,Spider mites,High,25.607974330759582,Sandy,1.0816759226533592
37.13707528904058,11.193624295911846,9.180386360173905,124.53663294753827,6.044249403068024,3h direct morning sun,19.429400939329383,30.577269361067277,Compost,78.90674592914348,Aphids,High,14.900692578425813,Chalky,1.9401369938704267
30.58912303702877,36.52664893742046,2.051395995500663,386.5388858762012,5.072862461820179,Filtered sunlight through curtain,24.17030533134156,38.089296633415294,Chemical,14.104392507708063,Fungus gnats,High,11.164329609695727,Sandy,1.0489504011144932
11.920380190721165,15.859696860971983,9.079131306902394,184.4147313953284,2.9274253992808488,6h full sun,21.425417754546256,69.08769450083875,Chemical,16.893071408037162,Whiteflies,High,47.95990438485585,Silty,3.932428808788779
43.20563710080537,35.3767282900928,5.808418020684117,150.95532143341572,3.9635555856829274,3h direct morning sun,25.424069142329827,35.46570074598561,Compost,7.533226699793783,Aphids,Low,59.310934910495355,Sandy,0.9979205022664938
29.36511952340906,24.70968253932488,7.9041992898038425,98.53065981232412,1.0252847414383153,3h direct morning sun,25.120162413965737,49.44842306555394,Compost,9.554454927783665,Spider mites,Low,27.049557994278928,Peaty,4.040631810605934
9.645981484176204,13.263633440290217,2.9900769342521016,82.96189700963117,6.102623346251104,Filtered sunlight through curtain,23.38593753968486,39.09363444449419,Chemical,60.02182329560218,Whiteflies,Low,36.33641942545553,Clay,3.98868969561046
37.1457376212181,16.121925016500175,2.0711030049347388,451.1258713259885,1.9770106998086985,3h direct morning sun,18.39696457873662,55.703704085567836,Compost,94.31598955748402,Whiteflies,Low,32.57715778232602,Silty,3.03155214484126
23.493985072712423,19.775036954665314,3.1701942897146527,379.42146255368175,2.002470835902573,3h direct morning sun,19.936579934340532,43.882756435119724,Liquid feed,39.13450589372318,Fungus gnats,High,17.99814914421029,Silty,4.002453596623404
29.9356519859974,43.85119131094858,2.137867248338842,333.7274706056477,4.083604809585528,Indirect light all day,18.803054427701127,62.17313844224285,Compost,53.392863148459405,Fungus gnats,Low,25.468304779305306,Peaty,3.9956858987028454
28.72318683695629,36.110255834223864,4.917348782953244,196.03566708237835,2.0731003099674283,3h direct morning sun,24.028168630784073,45.490345009927736,Compost,7.082052999836005,Fungus gnats,Low,29.48829850369347,Sandy,2.0030974226011597
37.13941476126224,10.344387366087721,6.01826274418395,54.59768152807215,0.7970182144254099,3h direct morning sun,22.8361312878624,49.54950765337938,Chemical,49.689926860999286,Aphids,Moderate,24.93748966231747,Silty,3.960438856820234
28.347684303331558,20.713724550549024,5.866235842222316,449.4073434803346,2.021322477604144,3h direct morning sun,19.743136079031675,54.11973615281724,Chemical,71.88466732323336,Aphids,Low,29.002676345853693,Sandy,4.011195240519783
25.055279932853285,39.199372175872156,8.864058381375362,126.04357077363136,5.134499374378836,Low light corner,28.126153262983024,30.432552389201632,Organic,67.93347797691946,Whiteflies,High,57.30969899006837,Chalky,3.1872897298315723
57.414375480263516,43.41346719307742,1.9180422675214939,249.59065968457983,3.9051906234503324,Indirect light all day,29.803234841039554,71.73742412095531,Compost,8.827337200597805,Fungus gnats,High,49.06459148647705,Silty,1.00094964596057
47.8100784247065,8.350661840676166,7.001305097645281,267.7789340963026,2.1340102621273123,Low light corner,18.391577014664485,31.730297914737683,Organic,20.853211867584573,Spider mites,High,29.552470827560168,Silty,0.8941377351840586
33.08546004548971,9.508190956044038,6.017535107708847,272.8687895103977,3.1049605823578905,3h direct morning sun,24.719148213146045,76.53154805725377,Liquid feed,6.237712689887178,Fungus gnats,High,52.557114532558515,Sandy,0.9552187533518058
25.424192221855098,19.367177283263157,4.119592824355189,132.41969629528623,5.2017922286343055,Indirect light all day,25.947126440080627,44.48815025567535,Chemical,30.332229277015212,Whiteflies,Low,41.04087704532634,Silty,2.0338138816908873
17.918680831847013,40.69456080127454,6.042847786942605,349.67885668616447,4.020039581391864,Filtered sunlight through curtain,23.752567655747693,76.39204742288807,Chemical,44.63039479499493,Aphids,Low,28.914638924815236,Peaty,3.9038856793442216
30.8904568477297,37.209284313321405,9.092815288930488,199.73001328582805,0.9544328938716902,Filtered sunlight through curtain,27.36419113471688,60.62093098142445,Chemical,89.4600660031215,Aphids,Low,22.5779282061698,Clay,5.062160359428121
23.426731695464003,38.11762268500083,2.0504502005004444,492.623778145588,5.935747958567077,3h direct morning sun,27.626646328321414,73.23144955314488,Compost,9.330616916601352,Aphids,Low,49.607155233325884,Loamy,0.9688392299961803
23.039770215847618,31.127961444827786,1.2430344900978214,416.88151074294103,1.9156038464505503,6h full sun,26.78406930274671,42.829116798276196,Liquid feed,99.23839205266246,Aphids,High,53.10317887781903,Peaty,5.05180282275758
4.76931533617369,8.700601133163937,7.029913039702417,206.48676172889134,5.050946625546931,Filtered sunlight through curtain,21.253311400360094,39.68788207366885,Liquid feed,80.27209782732977,Whiteflies,Low,44.57511833469393,Peaty,2.002158245368451
30.11914142108648,14.2010925973345,0.32563317403276393,210.06723633722692,1.0559902210437933,Filtered sunlight through curtain,24.91406929174781,44.302946161199074,Compost,95.88307384532835,Whiteflies,Low,15.794487769155188,Clay,2.9306480319213835
