Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
34.133184987745544,29.20726291560362,8.386549453159903,327.0832679590062,4.728685402184814,3h direct morning sun,25.060612926877138,62.08158668313393,Liquid feed,55.57866554198105,Aphids,Low,51.695992658811925,Peaty,3.9047783735715016
18.273690075777456,37.12233832672506,5.955325863113739,69.68773612761878,4.884503867521029,Indirect light all day,26.88432245722635,28.04185997286298,Liquid feed,22.729966870692213,Spider mites,Moderate,60.700927000790564,Silty,3.0755650941876227
14.672379930698147,31.12853850719539,4.647238466646933,323.48609648145145,1.182260554254564,Indirect light all day,24.069149664391773,75.64044724220395,Chemical,22.46724463326334,Fungus gnats,Moderate,24.169121429550195,Clay,2.105538862209642
21.250281350932063,9.047793670034173,2.949524078666963,401.3020141693747,6.119330955088202,Indirect light all day,24.89235086259342,66.81513877884993,Organic,80.52279903895435,Fungus gnats,High,44.80703401847895,Sandy,5.259610935374858
42.04605608469889,31.568523477872976,8.461598515915734,102.31304745534008,6.062482771558104,3h direct morning sun,19.310537447704036,65.80039395878934,Chemical,21.45271441233039,Spider mites,Low,53.87796460403149,Chalky,4.97345023481645
33.68465705333924,26.539301793561936,4.715174264810702,460.785100558043,6.089957641874551,6h full sun,28.528388346931273,58.10489685152954,Compost,29.013301151481688,Whiteflies,Moderate,39.83777722233921,Loamy,4.242006414697786
19.984944922630653,20.498577817141324,6.783965683701808,284.8848742709077,4.795957253613501,3h direct morning sun,25.02414989231642,78.67289824388722,Liquid feed,76.94460752620775,Spider mites,Moderate,14.32755349851966,Peaty,2.800832269416369
17.72060530292454,28.57111169956548,9.3512765403269,446.93540121545584,3.0452350314221217,Indirect light all day,20.45032193017225,76.39351633613782,Liquid feed,97.49632848067844,Whiteflies,Low,54.07759907516013,Loamy,1.005305735951998
34.46609465139573,44.39469305224477,1.1643790867480739,170.51225707452855,0.9283213130351153,6h full sun,22.80300720593952,76.26474488464513,Chemical,29.700473302989938,Whiteflies,Low,49.55090430339491,Loamy,1.9612637755198536
22.96431320702838,43.627273394184805,9.079979705345139,335.6721389511471,1.0651712457804305,Indirect light all day,18.851106644693463,64.61275708207509,Organic,70.36967945056257,Spider mites,Low,12.64038341496853,Loamy,5.05846167088668
28.90098954025253,23.306143146438664,7.301251851407448,131.26400015706054,1.8482575287086835,Filtered sunlight through curtain,24.676473263088937,43.86727189125352,Chemical,20.88135113730076,Whiteflies,Low,41.784295115607705,Clay,4.728488692600153
19.786536018411194,15.191276687389577,4.368400717284942,253.17473196964954,2.1568985000632637,6h full sun,21.58467227281231,76.87078361560198,Liquid feed,55.30345234310852,Spider mites,Moderate,58.66349595362916,Loamy,2.0383497945323374
28.33424351571053,27.210542503569812,0.0,271.8314462410486,5.103218523734277,Filtered sunlight through curtain,23.434581838489247,44.82031336696946,Chemical,58.030607127710695,Aphids,High,52.81895028637087,Silty,1.7556758717104788
38.3140433862749,6.7379599333576765,3.861304746127891,471.41241936788236,0.9688500666671336,Filtered sunlight through curtain,28.649537856156638,69.78869256737826,Liquid feed,86.1345446910102,Whiteflies,Moderate,47.85699270651681,Chalky,5.157805461188857
23.833423198563814,4.942327994707155,6.3056481887435725,350.2862521448815,5.012008193536618,Filtered sunlight through curtain,22.544406628490556,76.94100620872565,Liquid feed,38.75186102361702,Fungus gnats,Low,34.5024839581409,Chalky,3.809352245050259
36.820619424002665,15.444094545379532,6.3900510150505285,224.01245658602375,1.181333034253115,Low light corner,25.651744811486676,35.8209082598061,Chemical,35.54066834467815,Whiteflies,High,53.101219711148175,Chalky,4.71071903715976
39.79943449857824,21.46555355931601,8.39966785967453,104.5273037951304,0.7879728736016678,Indirect light all day,21.17456419448506,58.19470174735811,Chemical,19.677811404165134,Spider mites,Moderate,25.142206955370035,Silty,2.8835658977362186
28.608728254808025,9.36182782083021,0.860599750175539,443.76029069716566,4.092578184230576,6h full sun,24.857917204851006,74.85197638611989,Chemical,11.190948424735057,Whiteflies,Moderate,37.070784428921165,Sandy,2.8698298377416207
2.6710959939272425,39.60830380211999,9.389235218028864,144.79794391316366,1.6782224914160755,Filtered sunlight through curtain,24.24791974209113,72.01652828585486,Liquid feed,63.903781063715314,Spider mites,High,40.98696912565372,Sandy,1.1795005907922593
24.76766001433763,9.395905756910492,2.5676357338716294,424.32363067405987,5.888153772479739,Filtered sunlight through curtain,25.446757914968302,70.0258094282619,Chemical,24.17824608926145,Aphids,High,35.325042199446685,Silty,2.877434001796703
39.87444983823541,7.793394694049171,3.9267766733448655,470.09974708517433,0.8625220759567593,Filtered sunlight through curtain,29.78954673150194,68.45185769914039,Liquid feed,83.52520765350893,Whiteflies,Moderate,47.85747113038958,Chalky,5.001912822573988
30.379738371520922,21.039126387453244,6.409001028379465,500.7214561056093,3.214368381950126,3h direct morning sun,27.643871935255408,79.58074090064791,Chemical,78.79542902882093,Spider mites,High,59.758291272728194,Clay,3.8197845669939405
44.31560766190561,51.15840637686605,6.166491892643435,300.170052610888,1.8558956844167114,3h direct morning sun,23.31281331106118,37.79261209030558,Liquid feed,90.17298143633319,Whiteflies,Moderate,14.235816431151004,Sandy,1.9614120924817162
21.891657458433162,25.995707711362833,9.326207741117804,344.55135920232533,2.319160874515904,6h full sun,24.961117318642348,68.55772240007323,Chemical,73.79579985105805,Whiteflies,Low,54.62000042012635,Sandy,5.109255754306909
3.51136473719445,16.823504767462083,0.33954700825490114,169.61182410876944,1.0086423988773896,6h full sun,21.032524284014475,78.80584885651149,Compost,40.5933707240814,Fungus gnats,High,25.70325603171421,Peaty,1.057626472643624
4.589698276877941,21.76550066010573,0.7030012464374653,411.5715031036535,0.8491848508185647,3h direct morning sun,21.62117911944477,73.76933981928802,Chemical,30.073571643862007,Spider mites,High,43.42343912513878,Clay,1.1261090566686927
16.98565889258,33.59742806621965,8.832647154282622,261.41480001270764,1.9238985973813225,Filtered sunlight through curtain,25.370820201574066,70.85590338971862,Liquid feed,59.85870663686594,Aphids,High,32.736550040227186,Loamy,0.9077861545735952
27.455820159355163,45.81878854917355,5.484753188997713,116.44224217153875,0.8701989025998249,3h direct morning sun,27.807900044961553,71.31752701175225,Chemical,61.706614778922145,Whiteflies,Low,12.257249410075934,Sandy,1.8903403157793375
12.994245894476677,27.543195913276577,9.142270398244545,484.1751741340886,3.1774140572083365,Low light corner,17.16808376259742,66.98135900120715,Chemical,53.13830090848258,Fungus gnats,Low,59.02914024806242,Sandy,1.112699203514667
17.166642419410817,16.992491606484926,9.169585903535815,236.43298574199025,1.9649469263679105,Indirect light all day,25.904254056573187,38.18952336272555,Liquid feed,93.1738680344046,Fungus gnats,Moderate,52.73692655012122,Clay,1.9997386599120661
30.543815158019804,8.74546618982882,3.1765561936891613,197.5237381578615,2.8394314174202195,6h full sun,23.124369727928926,57.66763072598051,Compost,81.18512468595246,Fungus gnats,High,11.53605047705834,Loamy,3.8720839909543616
35.3845515337149,5.714560170677265,3.4819836500182944,316.66140582173495,3.9408415833517196,6h full sun,19.63023982148168,31.695008888650822,Compost,3.811735557026142,Fungus gnats,Low,38.283277154272405,Silty,4.900358657035035
24.06227998369784,19.27262002392527,8.785342856030391,286.80220572388174,2.706763192059988,Low light corner,25.651933182575515,62.35357471088741,Organic,76.72262964377623,Aphids,High,25.730445620113354,Silty,1.7686749541151912
34.02709294704341,35.88310263121654,3.2265007105858836,422.69743675989787,1.1625313888153461,Low light corner,21.38723255284674,55.73685236179238,Compost,11.210394510255592,Spider mites,Moderate,49.32222513985535,Loamy,4.975055781156914
39.501724463145976,25.591796570579554,8.870678418957258,384.5979558562498,0.9783714827586069,Low light corner,19.74421026705847,37.31910164269922,Organic,19.982659520394307,Aphids,High,52.51633190613616,Chalky,0.9687521924739183
35.48379585765444,18.112487856036264,0.28938473495162625,253.7339033501033,2.0760873237344764,Indirect light all day,20.432198614155425,33.44875429896611,Liquid feed,45.34106203440562,Whiteflies,High,50.109189989177615,Chalky,2.0121611765263916
23.065515040109375,8.884035218850093,1.7414938327682794,342.63954434728987,4.02400390867372,Indirect light all day,25.32828528993934,33.243542539494555,Organic,16.518562528165713,Aphids,Low,11.367122120343739,Clay,4.083433394144394
42.79310665386285,34.98563804806491,5.7596702737556305,160.8141933779041,3.9756849547931963,3h direct morning sun,25.938799281158246,35.003665831113196,Compost,12.830057617952654,Aphids,Low,58.92173114151025,Sandy,1.0886850364224319
22.584488163897113,22.406791350261184,7.240324628133158,61.93739958894099,3.031640654577058,6h full sun,21.816384088517598,58.287544302513176,Chemical,21.24664936867161,Whiteflies,Low,17.476891518164408,Loamy,1.7936737347913807
35.16781693464534,45.043572526752165,0.0,329.75187408047907,0.9377158162236512,Low light corner,23.997949900480798,68.55379060859318,Liquid feed,54.96184309241518,Whiteflies,High,15.303881407810245,Loamy,2.284081252722393
24.140499985429717,16.68723832212674,5.629242573470187,170.98390063741232,2.9621105226129787,3h direct morning sun,21.724244381337694,70.20913466200592,Chemical,39.12352743431571,Spider mites,High,57.76974707164439,Peaty,1.868409741935223
11.4789445385982,48.37822187217845,7.728688421073847,275.5817502127595,3.0382179677225523,Filtered sunlight through curtain,24.633750886466835,48.924097064944306,Liquid feed,82.36508735303488,Spider mites,Low,38.608284408463376,Chalky,4.9895842156976595
19.082598818280136,20.965439356076477,1.165425651207664,123.91281107136915,4.1274436765938765,6h full sun,25.7648935074516,67.44552471390843,Chemical,47.78502797806123,Aphids,Low,16.22366662708102,Loamy,4.2104058250702785
27.011185591886065,44.80215677971827,3.3156443260983854,85.99414598040931,5.9991089479512265,Indirect light all day,25.42873233679664,28.133698935557938,Chemical,5.8319934192794705,Aphids,Moderate,32.4902747918139,Chalky,3.8766469375190025
38.16775565010814,48.847238650863105,6.431929083483891,239.4753368613981,5.926812638908398,Filtered sunlight through curtain,26.03994102849829,41.01339536464757,Liquid feed,34.872546090640704,Whiteflies,Low,23.12755534396556,Peaty,2.93143249008247
8.7840498859216,7.514061353928392,5.576880315801629,276.8636552999466,6.154791969231049,3h direct morning sun,18.414669880602027,47.16019221198756,Chemical,29.158541451888148,Spider mites,Low,37.404468177867535,Chalky,4.8262926665890085
47.60923834494537,41.69512559531124,5.027140439914389,250.1340770382992,2.0438113464592873,Filtered sunlight through curtain,21.40683803457913,57.9671110146896,Chemical,29.65046405037541,Whiteflies,Low,49.96761939205232,Silty,4.715895472094278
25.66694159385445,22.035454922956987,9.068679485072902,338.5493471003226,5.975373993770666,3h direct morning sun,25.05365841290456,56.8676903070673,Chemical,2.3863517510130343,Spider mites,Low,33.31788133401337,Loamy,2.989825370450184
21.355111382337924,30.661225552798673,9.322891399142792,382.07152207301704,1.012682820112489,Low light corner,28.124614978765315,40.75049579654898,Chemical,41.560052769334156,Whiteflies,Low,39.62779926929922,Sandy,4.136966732849282
22.94803399767508,5.796181155796848,4.958458750872399,223.25214695278447,2.2920730952895902,Filtered sunlight through curtain,29.336212262067107,78.51551679778171,Chemical,32.24561261137942,Aphids,Moderate,50.64155910459711,Peaty,4.906008185524469
27.434085723536246,12.83223465935671,1.9810186772646692,483.1878370823164,2.6742293307225316,Filtered sunlight through curtain,18.818267240148067,73.55775490157714,Organic,0.0,Whiteflies,High,21.749235768385137,Clay,1.7486427594546625
10.065417730773692,7.352364194025003,0.0,480.1127006595557,4.19642960321664,Indirect light all day,20.825253602690047,55.495178017737295,Organic,32.889490365442974,Whiteflies,Low,17.778314956853766,Clay,1.9021585032874564
16.04603336586838,20.073273135090666,4.748746843944407,99.14074952087604,2.9334250919062046,3h direct morning sun,23.648559705324086,39.12517183643851,Chemical,78.99628473815406,Fungus gnats,Low,9.250033942004759,Silty,4.972330436561069
30.21170891587836,21.86875219607592,0.9094882309872823,503.7991399761609,4.07929240000298,3h direct morning sun,27.585736896983672,75.17515929898495,Chemical,9.776570549051446,Aphids,Low,11.163506516492427,Chalky,1.212775701812521
26.257855545673987,44.69453175880778,6.287027564114272,472.1445873269977,2.8470515012100632,Low light corner,21.149393715392392,49.43929146378968,Compost,95.04482713072052,Spider mites,Low,31.658222717829013,Sandy,4.843913368924169
16.178779423555284,14.860188511378418,6.124364969433916,480.7590178272725,1.032359447869553,3h direct morning sun,18.847381910100108,80.40759094314646,Compost,15.015468286467714,Whiteflies,Low,21.264171652501762,Silty,4.676019394225303
36.26968444191013,43.75447552754638,0.0,286.00705719693644,4.414255390335117,6h full sun,17.713244887444137,47.467111126095226,Chemical,79.73245809983621,Whiteflies,Moderate,22.149809865756865,Clay,0.6732125950782883
28.90089406809316,35.217434868472225,5.671345186243587,219.31161112967223,2.36866358468119,3h direct morning sun,23.947956864620707,47.17972379733919,Compost,7.761017400696532,Fungus gnats,Low,29.612207807157418,Sandy,1.9984742375690112
28.352093355158516,31.541981567628344,3.9493008688356652,257.1307481803827,3.7352679995994555,Filtered sunlight through curtain,26.11612312165974,49.35887324929438,Liquid feed,4.304144717605144,Whiteflies,Moderate,53.80047754913902,Peaty,2.0431922789062535
27.22766497755677,32.22458777088674,3.9740476713502857,166.34037719830266,3.0051119464088707,Indirect light all day,30.229148333484687,44.72922884550344,Chemical,0.0,Aphids,Low,37.25080105486573,Chalky,4.9212011499357065
20.939250812049067,37.304014154199066,5.661946960262857,306.990890543819,6.1936461358963255,Filtered sunlight through curtain,17.087705431580954,38.472583123579454,Organic,78.29493948692874,Spider mites,Moderate,47.68969620889185,Loamy,1.9016620180233943
20.72907764675918,17.96380878889163,2.6196631576148026,205.2845203442543,5.262194665064987,Filtered sunlight through curtain,29.305135844627774,32.93696567833637,Liquid feed,70.63173333030446,Aphids,Moderate,47.460500253983184,Silty,3.9187662140371797
32.19306345771166,36.31359173232844,0.8756797391988786,75.5651479351116,3.716182035206352,Filtered sunlight through curtain,25.530078032073153,41.75687911513453,Chemical,22.4932327696755,Whiteflies,Low,21.670054109713384,Chalky,3.017541545502914
